mensagem,odio
continuar dia Sporting conseguir emprestar jogador clube Liga,0
Ser piriguéte conquistar ato dê conquistar vida,0
ser romântico declare pra mina amiguinho mulher adorar homem romântico,1
lesse livro eRÓTICO estar ser premiar,0
dúvida nacionalista falar mesmo linguagem força ordem,0
DÚVIDAS TRISTE REALIDADE VIVE ANGOLA amor Pátria iremos dificilmente,1
somar aspecto positivo pensar linha partido nacionalista europeu excelente,0
achar q ficar clima estranho qd encontrar exnamorada rualembremse q hoje Hillary cumprimentar Trump,1
vejor MasterChef Austrália ficor vontade provar prato decidido Vou oferecer Bimby namorada,1
vejor homem bigode interrogome apostar ter desgraçado perder,0
válido saudar sapatão,1
ser Azulina bicolor bonito feio magro gordo importar vc ter respeito mulher vida,1
ser comunista,0
presidiário pena estuprador cara estuprar pq esquerda gente ter,1
Sen McCain dever falar sucesso falha missão mídia tornar inimigo forte,0
galo ficar azul trazer,0
acontecer ouvir,0
viemos macaco pq existir macaco ciência nao explicar,0
Sen Richard Blumenthal lutar Vietnã dizer ano mentira agr distorcer,1
sentar mesa perguntar p filho masturbar hj perguntar transa de ela papai Hipócritas,1
castelo branco Lili caneca tiver filho,0
comunismo ser venezuela nao estar jeito tar,0
FURACÃO SANDY TÁ IMAGINA FURACÃO PRETA GIL SIDO DIZIMOU DINOSSAUROS,0
Jonas ser médico Mário Soares tornavase imortal,0
Kassabe ser dir culpa fiz projeto algum chuva Vcs povão porco cobrar,1
Ronaldo ganhar prémio bom mundo esperar voltar soltar fogo Madeira Verão passado dar merda,1
EUA ganhar ação obviamente dever ter segurança conforto merecemos Politi,0
país muçulmano acolher refugiado muçulmano mesmo língua religião ocidente,0
triste beber Brasil fábrica bebum,1
democrata invadir manifestação polícia deixar haver violência grupo,1
SEPARADOS 20 REAIS,0
prepar Paguei sofror pele verdadeiramente PERSEGUIÇÃO religiosaQuem viver,0
amante homi foder burro Pepita Mulher,1
Ser necessário quase 40 anosluz p chegar planeta descobrir NASA 1 luz fortuna imaginem 40 ano,0
ser Angola haver cena,0
SERA ALZHEIMER NAO LEMBRO,0
ser achar horcruxe Niemeyer,0
ser Passos conseguir encontrar Lone Star aceitar sacrificarse Lisboa,0
sera serviço notar levar colchão Amanha,0
Serei entrevistar 600 AM Divirtase,0
Serei entrevistar hoje noite 800 PM 000 BR,0
Serei entrevistar 400 PM PreGame Show Fox Network Divirtase,0
Daqui começar Jornalismo verdade mostrar roubalheira BNDES,0
pena,0
prazer matar muçulmano,0
sério gente ficar postar foto legenda GORDA FEIA,1
liga mulher burra,1
achar vc gordo normal feio,1
apoiar Bolsonaro deputado projeto lei punir estuprador,1
depender região chicotear burca apanhar legalmente marido dirigir etc,0
,0
xixi sentar,0
lutarmor Brasil segurança rua,0
feminista,0
nascer corpo mulher,1
dia marido preparar jantar romantico noitevc greve sexo pra seguir,1
condição gerar vida se biologicamente palhaçada transgênero,0
POSSUÍDO ÚTERO OVÁRIO TROMPAS FALÓPIO ETC RESTO GAMBIARRA FELIZ DIA MULHERES,0
mulher provar dia burra competente,1
vagina pênis homem,1
presidente sinal excepcional vide Temer Collor Lula Sarney Castelo Branco Jango Getúlio,0
SERVE COMPREI PRESENTE PRA pATROA,0
Servidos Praia Leste Pontal Paraná,0
tar Internet saber né,0
carne negro esfha Habibs ir evitar calabresa,0
odeiar começar PRE terminar TO preconceito,1
pessoa balear matar Chicago acontecer totalmente controle Chicago pr,1
sutiã branco ficar mostrar,0
pessoa ver documentário achar refugiado dever aceitos lugar coração,1
PAI POSTA REDE SOCIAL,0
vc bater mulher vc covarde merda vc bater mulher covarde vc gostar,1
vc gostar Legião Urbana Unfollow gente vergonha cara gosto musical porrar,1
vc namorado olhar gostosa bater umazinha FUJA franguinha caráter,1
vc ter 4 pau,1
assistir Titanic contrário ver história submarino resgatar pessoa mar colocar festa,1
ser candidato presidência França ter imunidade cassar postar vídeo,0
refugiado parar crialo,0
refugiado parar crialo Parem invadir país superexploralos,0
pesquisar asshole Twitter tradução babaca idiota etc cair perfil Trump Imparcial,1
precisar lembrar alguém conseguir refutar linha p sentir merda sinal,1
SEXOCHURRASCOCERVEJADORMIR,0
noite puteiro,0
FEIRA DIA BEBER TRANS TRANS POE ALTERNATIVO TÁXI UBER BONDE ÔNIBUS BEBER DIRIJA,0
1753 TÁ ABEO SEMANA VÁLIDO TRABALHADOR HONESTO MEMBRO TRADICIONAL FAMÍLIA BR,0
seguiume fufa porto pensar ser brincadeira levar merda sério,1
racismo,0
maçar atleta britânico,0
solução ovni,0
assisti colocar lista,0
holocausto Canibel achar,0
Mulçumanos matar cristão falar Defender ida refugiado mulçumano Europa,0
significado tatuagem significar q tatuagem,0
Silas Malafaia defender,0
Arnold Schwarzenegger péssimo trabalho governador California mau Aprendizmas esforçar,1
16 ANOS JOVEM NORMAL VENDO MULHER PELADA MASTURBANDO,0
dia mulher ata desculpa burra,1
IGUAL ABRAÇAR BARRIL,0
ficar twittar entretenimento,0
ah pq postar foto kat eme falar vdd imagem ter tá branco pq q Cassie nd existir,0
simplesmente maravilhosaNikki Haley exgovernadora Carolina Sul representante americano Nações,0
tar planejar Globo Moro querer matar Marisa acreditar,0
LÍNGUA ÓTIMO TREINAMENTO,0
sinceramente ser refugiado país vizinho vejor desespero crie óbvio,0
Sinto nojo comunicação social Esquerdalhos mau perder,1
legal falido 77 refugiado entrar EUA adiamento veto 7 país suspeito,0
Smartphone Asus Zenfone 3 Branco 4 G Tela 52 Android 60 Câm 16Mp 32Gb R 137619,0
vira sapatão pedir,1
achar ir deixar prova matematica branco,0
GOZA BOCA,0
Filme ter beijo gay,1
Sobreviver Haiti missão,0
Sócrates processar português ser ir d indemnizar transferência ser fazer direto amigo,0
Sócrates processar português provar inocência doar indemnização recebir abater dívida público,1
Angola PATRIOTISMO CARALHO,0
roberto Carlos morrer acabar ano gente ficar preso 2013,1
faltar dizer Angola cidade xD,0
FUNCIONA CHIP CLARO,0
haver detestar atrasado mental atrasado mental q pensar campeão qd ecrã PC,0
LEMBRANDO HOJE 08 MARÇO M U L H R PRA HOMEM SAIA MAQUIAGEM ETC DIA 1º ABRIL,0
LEMBRANDO HOMEM SAIA MAQUIAGEM COMEMORANDO APROPRIAÇÃO CULTURAL VAMOS ADMITIR,0
foco resistência antifranga moderno culhão,0
msm p fazer matéria falar presidente Filipinas combater c rigor CRIME,0
nao gordo feio,1
sono lixooo Universidade Castelo Branco in Rio Janeiro RJ w,0
observar marmanjo reclamar insônia depressão,0
capitalismo expulsar comunismo pessoa,1
Nacionalismo solução,0
machão ano inteiro chamar mulher feminazi puta burro hoje pagar feministo p ganhar rt asco,1
pensar crise arranjar emprego,0
mulher pra reparar roupa,1
pra deixar claro clube macho turminha foda merda machista baitola recatar,1
Sopram vento mudança PNR congratulase discurso,0
sorte hoje vc Joelma,0
sorte hoje chamar ricarda,0
sorte eterno vc chamar ariadna,0
sofrer pele cobra de ele turma sentir real socialismocomunismo cabeça anta de ele,0
Fazerse vítima ameaçar queixinha racismo xenofobia Debatam homem,1
pec 241 q foda pq pt sair,1
prebiscito merda aceitar liberação,1
soube embaixador russo encontrar Jeff Sessions visitar Obama Casa Branca 22 4 veze,0
lindo vermelho branco,0
bobo burra Ingênua Santa pessoa riso fácil chorar prazer mulher,1
branco sofror racismo,0
gordo feio sentar esmago,1
lindo maravilhoso fofo gordo feio Feio achar gordo feio,1
pessoa nojentar capaz escrever barbaridade de este Ah jornalista verdade Desculpem,1
MOCIDADE INDEPENDENTE FALOU MACONHERO 32 ANOS TEXTÃO FEICE MORA MÃE MOCIDADE INDEPENDENTE,0
responsável falar entender Ok,0
mulher maduro brincar balanço criança insegurar andar salto alto,1
homossexual hetero fufa ficar lamber dedo cheio batata frente,1
so vagabar twitter hora,0
VERDADE lollapaunocu vc q gostar chupar pau,1
ir falar Rep Keith Ellison luta liderar CND antecipar antemã,0
DEUS PAOLA CURITU TWEET FALANDO SAPATAO IBDICO CO PASAA,0
SP 500 Atinge Alta Trump Reforçar Promessa Empregos,0
aww conta fake,0
Sportinguistas 13 minuto festejar troféu época eliminação Benfica prova ganhar,0
Sportinguistashj n esqueçam votar Bruno Carvalho mundo d futebol principalmente mundo comédiaprecisar 4 ano de isto,0
celular tbm to apagar cache dia 10 manhã ja ta travado,0
RJ moleque herói,0
explicação,0
sr gostar q ler humilde desesperar carta n pro inferno q c escravo,0
parabéns mulher direitaque roubar país petrobra Aposentad,1
status desesperar tentar achar ingresso rock in rio absurdo n cota p negro,1
Status pegar Uber clichê vida ca sapatão ouvir Ana Carolina,1
privilégio branco ver,0
STF soltar bruno manter processo bolsonaro nao eim,0
STF ter analisar descriminalização aborto Esperamos reconheçam direito,0
mãe admirar estátua qdo turismo,0
mãe trabalho,0
vida protegido milhão Brasileiros orar diasDeus causa,0
Suécia país continuar subsídio durante 1 ano homem converter islão lutar ISIS,0
Sugestão 2010 bom Canonizar Punheta Santa Punheta Sagrada Bronha domingo melhor amigo,0
Sugestão 2010 bom Colocar Chuck Norris protagonista série tv 24hs,0
Sugestão 2010 bom Calcinha Preta rádio aliás calcinha bom,0
Sugiro ATEUS CORAJOSOS leiam Bíblia confrontar cristão rss,0
conseguir movimento odiado,0
ja ver noia ir balcão pedir pra trocar pq gostar cheddar hahahahahahahaha,0
SUSPEITEI SUPOARIA DECEPÇÃO,0
ta parecido tirar fato loiro branco resto ta OK,1
Ué homem branco pensar colonização,0
dica livro ficção científico lir criança,0
branco doer capacidade jogar culpa cota,0
Tô vontade mandar atual ex fuder ficar encarar,0
tô considerar ideia burca pra interagir pessoa,1
Tô gordo n consigo emagrecer q gastrite tar piorar pq passo n inglês fluente n nadar feio,1
Tô beira piscina pessoa perguntar tô biquíni tô po tô burcar,1
tar curtir gente feio gordo,1
tá calor chamar bombeira,0
TACA PEDRA COMUNISTA,0
TÁ CEA MARIA CORSÁRIO PROCESSAR CACHORRO SAFADO ROUBOU CIGARRINHO INOCENTE FILHA,0
tar chegar galera,0
Tadinho Goby rsrsrs live on,0
Tá doer simmm tar doer Mimmmmm NAMORADA FELIPE MELO,0
eu 30 dia pra mulher 1 dia pro homem,1
MERRDA POLITICAMENTE CORRETO TA FAZENDO EUROPEU APANHAR CARA REFUGIADOS NAO DEFENDER,0
falar saudade esquisita,0
ROGELIO GARCIA fazer campanha indicação Trump Suprema Corte sentido,1
Tá lindo santo,0
milhão pessoa votar pra TORNAR AMÉRICA NOVAMENTE dever ter comício,1
nao ter descobrir gzsz ano enem estar fazer medicina Sapatao ehr praga,0
dar mesmo abrir aba busca busca n vejor nenhum preço promoção,0
Ilha presente autárquico Força,0
Barreiro ter candidatura PNR,0
CARA CONVIDA PRA ALMOÇAR aCUSADO ASSÉDIO ESTUPRO ETC,0
dinheiro gastar pilhar dirigente poder dever aplicar investigação científico Som,0
ganhar caos país preso conflito,0
LAMENTÁVEL PHOTO SÉLFI ACADEMIA EVIDENCIANDO MUSCULATURA CRIAR VERGONHA RAPAZ,0
lésbico jogar campo minar pra mina,1
Tá passar jogo mulher pô,1
ta p nascer mulher burro q,1
tar pra nascer mulher burro to celular pq esqueci cabo computador estágio,1
Ta proibir piada machista exceto vc Gregorio campanha Freixo,0
Tá super legal documentário passar pra acompanhar,0
mulher burro pqp,1
tar arrumar achar corpo elizar samudio,0
tar inscrever Sisu achar opção cota branco MEC n pra ajudar miga,0
Tar pensar cara meninamulher burra,0
Brasil candidato nome Deus refugiado ah contraditório,0
Tchau gayzar Tchau Campinas,0
gente FOFURA,1
preparar vestir burca ninguém ficar olhar corpinho heim,0
amar perdidamente GRAÇA 5846844360681615 FOLLOWERS TWEETS MERDA,0
tecnico automaçao nao conseguir nao pq burra nao suficiente prova pré requesito pq mulher,1
amiga morrer vontade comêla,0
brownie casa calabresa,0
dia ir sapatao próprio sapatao hoje,0
privatizar universidade doutrinador marxista q querer vaguinha ufrj querer,0
temer lixo humano,1
Temer levar 1 turno,0
gente aceitar branco tbm sofrer preconceito achar negro sofrer ser q negro q falar branco td dia,1
gente chato burra entender dia mulher,1
Grafite bonitoé arte rabisco PichaçõesTem apagar,0
homem q reparar unha mulher gostar vara,1
homem pensar mulher máquina refrigerante vc depositar receber foda,1
mão homem ser calo,0
mulher burrar invés seguir frente andar pra trás pra cometer erro,1
mulher terminar namoro ficar gordo ficar feio palido diferente ficar gostosaaa lindo maravilhoso,1
gordo feio smp lindo nenem,1
acreditar Salvador Sobral fato psicóloga Éder superar votação 2016,0
posicionar pena profissional coragem assumir direito,0
prender petista gritar temer estádio esquerdar outro deixar hipismo paz,0
privatizar porra tmj temer,0
privatizar universidade tar pedaço causa DILMA,0
sapatão q ehr mau q homem qdo receber,1
STF Filipinas achar né,0
sapatão bonito SP ate vontade ficar,1
negro BBB q estaleca pra comprar droga,0
pernilongo Angola,0
VERGONHA PAI DIRIGE MONZA 94 POSTA PHOTO INSTA FUMANDO DROGA NAMORADINHO FANQUERO POPULAR MARMITA VAGABUNDO,0
ter conta Mundo acabar amanhã recusome pagar IVA hoje sobreviver dirar Centeno erro percepção mútuo,0
amigo trar maravilhoso plano saúde público Oba,0
pena pessoa gastar 150 euro jantar Dia Namorados ver exibição Ederson Fodase INCRÍVEL,1
preocupar filho 1 ano mulher Burra velho filho Sai,1
q jaleco calça branco tênis branco rede máscaro luva adivinhar,1
medo avião passar coração acelerar Afff,0
mensagem pai mamo boca filho local público NOJENTO PAREM MERDA,0
visão diferente resto movimento negro apropriação cultural namorar homem branco Dread,0
respeito mulher papel representar vital desenvolv,1
Tentar derrubare Deus trabalhoTenho agenda pra 2018 jáEita Glória,0
tentar intender idiota face q compartilhar ideia trouxa aff q mulher burro vidanem,1
teori dinheiro ter avião moderno ter ir morrer justo ir homologar delação Odebrecht,0
cabelo curto desgraça tar feio gordo,1
Terei diversos reunião semana Casa Branca Sul discurso 500 PM Melbourne Flór,0
teresa quintal gente excepto ignor Teresa sitio fufa gente BORA1,1
imprensa brasileiro ênfase notícia contrário aceitarer receber refugiado muçulmano,0
ganhar democrata usar mesmo carta Perderam eleição perder noção,0
pena presidiário ESTUDANTE Brasil pena inocente acabar,0
Terrível Acabo descobrir Obama grampear telefone Trump Tower vitória encontrar,0
terrorista marroquino receber financeiro viver centro social,1
VEJO TRIBUNAL SEGURANÇA NAÇÃO JOGO,0
filme Gloria Pires papel rapariga,1
kkkkkk massa né passar pra frente claro cheiro,1
Oi bonito fuçado livro amiga revisar,0
kajskajsj florzinha sapatão voltar abril querer sequestrar agradecer,1
pra mulher digno pra q feio gordo fedido porco comido sustentar pai vendedora shopping,1
caraelas nao vao mudar sexo pq 2 maluco Malafaia bolsonaro impedir projeto lei,1
boca sujo pra evangelico sair armario rapaz block pq criança 15 ano pra ta dormir ja,1
professor MARXISTA capa Temer doutrinar melhor prof escola dominical,0
voce ta ler catraca livre amigo ver Cristo dizer criança 6 ano mudar sexo nao,1
metar em isso,0
confundir Trump George Soros,1
jornalismo comprometer verdade relevante útil servir poltcs,0
atacar Soros outro defender Trump pequeno 2 moeda diferente,0
Tida mulher real Ser gordo magro alto baixo pretabranca feio bonito mulher real mulher real,1
União Europeia ameaçar sanção país receber refugiado,0
ter errar tweet twittar,1
ter preto,1
ter cota pra inteligente kkk,0
ter tanto saudade tio voltar Angola,0
achar querer espalhar olhar MURO,0
vc ter roupa feio olhar falar amiga piranha roupa ta deixar gordo q vc ja,1
capacho ideologia apoiar cultura apedrejr açoitar mulher,1
to cansado vcs discutir racismo vo Unfolo,0
to começar achar vida tar causa de aquele corrente orkut repassar,0
to começar acreditar jesus crucificar fazer piada nordeste,0
